date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:41:59	34120/34120	---M--	200	added ('OK')	image/jpeg	etag:%221364854145%22	http://img.youtube.com/vi/04k6guPY-AQ/0.jpg	C:/My%20Web%20Sites/can%20website/img.youtube.com/vi/04k6guPY-AQ/0.jpg	(from http://template.accent.itembridge.com/demo-5.html)
20:42:00	66070/66070	---M--	200	added ('OK')	image/jpeg	etag:%2210216-52051247a7c00%22	http://template.accent.itembridge.com/images/orange/last-in-blog-2.jpg	C:/My%20Web%20Sites/can%20website/template.accent.itembridge.com/images/orange/last-in-blog-2.jpg	(from http://template.accent.itembridge.com/demo-5.html)
20:42:05	8382/8382	---M--	200	added ('OK')	text/css	etag:%2220be-52079b4ccb700%22	http://template.accent.itembridge.com/css/variables-theme-color-6.css	C:/My%20Web%20Sites/can%20website/template.accent.itembridge.com/css/variables-theme-color-6.css	(from http://template.accent.itembridge.com/demo-6.html)
20:42:10	7441/7441	---M--	200	added ('OK')	text/css	etag:%221d11-52079b4ccb700%22	http://template.accent.itembridge.com/css/variables-theme-color-7.css	C:/My%20Web%20Sites/can%20website/template.accent.itembridge.com/css/variables-theme-color-7.css	(from http://template.accent.itembridge.com/demo-7.html)
20:42:12	30333/30333	---M--	200	added ('OK')	image/jpeg	etag:%22767d-5205112a81b40%22	http://template.accent.itembridge.com/images/about/about-6.jpg	C:/My%20Web%20Sites/can%20website/template.accent.itembridge.com/images/about/about-6.jpg	(from http://template.accent.itembridge.com/demo-6.html)
20:42:16	106461/106461	---M--	200	added ('OK')	image/jpeg	etag:%2219fdd-52051247a7c00%22	http://template.accent.itembridge.com/images/background/3.jpg	C:/My%20Web%20Sites/can%20website/template.accent.itembridge.com/images/background/3.jpg	(from http://template.accent.itembridge.com/demo-6.html)
20:42:17	11077/11077	---M--	200	added ('OK')	text/css	etag:%222b45-52079b4ccb700%22	http://template.accent.itembridge.com/css/variables-theme-color-8.css	C:/My%20Web%20Sites/can%20website/template.accent.itembridge.com/css/variables-theme-color-8.css	(from http://template.accent.itembridge.com/demo-8.html)
20:42:27	101837/101837	---M--	200	added ('OK')	image/jpeg	etag:%2218dcd-52051247a7c00%22	http://template.accent.itembridge.com/images/background/2.jpg	C:/My%20Web%20Sites/can%20website/template.accent.itembridge.com/images/background/2.jpg	(from http://template.accent.itembridge.com/demo-7.html)
20:42:29	132020/132020	---M--	200	added ('OK')	image/jpeg	etag:%22203b4-5205112a81b40%22	http://template.accent.itembridge.com/images/about/about-6@2x.jpg	C:/My%20Web%20Sites/can%20website/template.accent.itembridge.com/images/about/about-6@2x.jpg	(from http://template.accent.itembridge.com/demo-6.html)
20:42:32	93990/93990	---M--	200	added ('OK')	image/jpeg	etag:%2216f26-52051247a7c00%22	http://template.accent.itembridge.com/images/background/6.jpg	C:/My%20Web%20Sites/can%20website/template.accent.itembridge.com/images/background/6.jpg	(from http://template.accent.itembridge.com/demo-8.html)
20:42:32	122267/122267	---M--	200	added ('OK')	image/jpeg	etag:%221dd9b-52051247a7c00%22	http://template.accent.itembridge.com/images/demo-7.jpg	C:/My%20Web%20Sites/can%20website/template.accent.itembridge.com/images/demo-7.jpg	(from http://template.accent.itembridge.com/demo-7.html)
20:42:38	39340/39340	---M--	200	added ('OK')	image/jpeg	etag:%2299ac-5205112a81b40%22	http://template.accent.itembridge.com/images/about/about-8.jpg	C:/My%20Web%20Sites/can%20website/template.accent.itembridge.com/images/about/about-8.jpg	(from http://template.accent.itembridge.com/demo-8.html)
20:42:39	11275/11275	---M--	200	added ('OK')	text/css	etag:%222c0b-52079b4ccb700%22	http://template.accent.itembridge.com/css/variables-theme-color-9.css	C:/My%20Web%20Sites/can%20website/template.accent.itembridge.com/css/variables-theme-color-9.css	(from http://template.accent.itembridge.com/demo-9.html)
20:42:46	118071/118071	---M--	200	added ('OK')	image/jpeg	etag:%221cd37-52051247a7c00%22	http://template.accent.itembridge.com/images/background/4.jpg	C:/My%20Web%20Sites/can%20website/template.accent.itembridge.com/images/background/4.jpg	(from http://template.accent.itembridge.com/demo-8.html)
20:42:46	214/214	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2011%20Jan%202019%2002:42:46%20GMT	http://template.accent.itembridge.com/media/video9.ogg	C:/My%20Web%20Sites/can%20website/template.accent.itembridge.com/media/video9.d5.delayed	(from http://template.accent.itembridge.com/demo-9.html)
20:42:47	111451/111451	---M--	200	added ('OK')	image/jpeg	etag:%221b35b-52051247a7c00%22	http://template.accent.itembridge.com/images/background/5.jpg	C:/My%20Web%20Sites/can%20website/template.accent.itembridge.com/images/background/5.jpg	(from http://template.accent.itembridge.com/demo-8.html)
20:42:48	97381/97381	---M--	200	added ('OK')	image/jpeg	etag:%2217c65-5205112a81b40%22	http://template.accent.itembridge.com/images/about/about-8@2x.jpg	C:/My%20Web%20Sites/can%20website/template.accent.itembridge.com/images/about/about-8@2x.jpg	(from http://template.accent.itembridge.com/demo-8.html)
20:42:58	65294/65294	---M--	200	added ('OK')	image/jpeg	etag:%22ff0e-5205112a81b40%22	http://template.accent.itembridge.com/images/about/about-9.jpg	C:/My%20Web%20Sites/can%20website/template.accent.itembridge.com/images/about/about-9.jpg	(from http://template.accent.itembridge.com/demo-9.html)
20:42:59	15348/15348	---M--	200	added ('OK')	text/css	etag:%223bf4-520c943a5adc0%22	http://template.accent.itembridge.com/css/variables-theme-10.css	C:/My%20Web%20Sites/can%20website/template.accent.itembridge.com/css/variables-theme-10.css	(from http://template.accent.itembridge.com/demo-10.html)
20:43:14	87923/87923	---M--	200	added ('OK')	image/jpeg	etag:%2215773-52051247a7c00%22	http://template.accent.itembridge.com/images/about_img.jpg	C:/My%20Web%20Sites/can%20website/template.accent.itembridge.com/images/about_img.jpg	(from http://template.accent.itembridge.com/demo-10.html)
20:43:14	12616/12616	---M--	200	added ('OK')	text/css	etag:%223148-52079b4ccb700%22	http://template.accent.itembridge.com/css/variables-theme-11.css	C:/My%20Web%20Sites/can%20website/template.accent.itembridge.com/css/variables-theme-11.css	(from http://template.accent.itembridge.com/demo-11.html)
20:43:21	192738/192738	---M--	200	added ('OK')	image/jpeg	etag:%222f0e2-5205112a81b40%22	http://template.accent.itembridge.com/images/about/about-9@2x.jpg	C:/My%20Web%20Sites/can%20website/template.accent.itembridge.com/images/about/about-9@2x.jpg	(from http://template.accent.itembridge.com/demo-9.html)
20:43:23	51096/51096	---M--	200	added ('OK')	image/jpeg	etag:%22c798-5205112a81b40%22	http://template.accent.itembridge.com/images/about/about-11.jpg	C:/My%20Web%20Sites/can%20website/template.accent.itembridge.com/images/about/about-11.jpg	(from http://template.accent.itembridge.com/demo-11.html)
20:43:30	37825/37825	---M--	200	added ('OK')	image/jpeg	etag:%2293c1-51e36c2dec580%22	http://template.accent.itembridge.com/images/blog/blog-1.jpg	C:/My%20Web%20Sites/can%20website/template.accent.itembridge.com/images/blog/blog-1.jpg	(from http://template.accent.itembridge.com/blog-masonry.html)
20:43:36	33852/33852	---M--	200	added ('OK')	image/jpeg	etag:%22843c-51fc372e13980%22	http://template.accent.itembridge.com/images/portfolio/img/1.jpg	C:/My%20Web%20Sites/can%20website/template.accent.itembridge.com/images/portfolio/img/1.jpg	(from http://template.accent.itembridge.com/blog-masonry.html)
20:43:43	139127/139127	---M--	200	added ('OK')	image/jpeg	etag:%2221f77-5205112a81b40%22	http://template.accent.itembridge.com/images/about/about-11@2x.jpg	C:/My%20Web%20Sites/can%20website/template.accent.itembridge.com/images/about/about-11@2x.jpg	(from http://template.accent.itembridge.com/demo-11.html)
20:43:46	61136/61136	---M--	200	added ('OK')	image/jpeg	etag:%22eed0-5205112a81b40%22	http://template.accent.itembridge.com/images/portfolio/img/2.jpg	C:/My%20Web%20Sites/can%20website/template.accent.itembridge.com/images/portfolio/img/2.jpg	(from http://template.accent.itembridge.com/blog-masonry.html)
20:43:52	34049/34049	---M--	200	added ('OK')	image/jpeg	etag:%228501-51e36c2dec580%22	http://template.accent.itembridge.com/images/blog/blog-4.jpg	C:/My%20Web%20Sites/can%20website/template.accent.itembridge.com/images/blog/blog-4.jpg	(from http://template.accent.itembridge.com/blog-masonry.html)
20:43:54	65293/65293	---M--	200	added ('OK')	image/jpeg	etag:%22ff0d-5205112a81b40%22	http://template.accent.itembridge.com/images/portfolio/img/3.jpg	C:/My%20Web%20Sites/can%20website/template.accent.itembridge.com/images/portfolio/img/3.jpg	(from http://template.accent.itembridge.com/blog-masonry.html)
20:43:55	16228/16228	---M--	200	added ('OK')	image/jpeg	etag:%223f64-51e36c2dec580%22	http://template.accent.itembridge.com/images/blog/blog-3.jpg	C:/My%20Web%20Sites/can%20website/template.accent.itembridge.com/images/blog/blog-3.jpg	(from http://template.accent.itembridge.com/blog-masonry.html)
20:43:58	21792/21792	---M--	200	added ('OK')	image/jpeg	etag:%225520-51e36c2dec580%22	http://template.accent.itembridge.com/images/blog/blog-6.jpg	C:/My%20Web%20Sites/can%20website/template.accent.itembridge.com/images/blog/blog-6.jpg	(from http://template.accent.itembridge.com/blog-masonry.html)
20:44:00	26514/26514	---M--	200	added ('OK')	image/jpeg	etag:%226792-51e36c2dec580%22	http://template.accent.itembridge.com/images/blog/blog-5.jpg	C:/My%20Web%20Sites/can%20website/template.accent.itembridge.com/images/blog/blog-5.jpg	(from http://template.accent.itembridge.com/blog-masonry.html)
20:44:07	53278/53278	---M--	200	added ('OK')	image/jpeg	etag:%22d01e-5205112a81b40%22	http://template.accent.itembridge.com/images/portfolio/img/7.jpg	C:/My%20Web%20Sites/can%20website/template.accent.itembridge.com/images/portfolio/img/7.jpg	(from http://template.accent.itembridge.com/blog-list.html)
20:44:10	63565/63565	---M--	200	added ('OK')	image/jpeg	etag:%22f84d-51fc372e13980%22	http://template.accent.itembridge.com/images/portfolio/img/5.jpg	C:/My%20Web%20Sites/can%20website/template.accent.itembridge.com/images/portfolio/img/5.jpg	(from http://template.accent.itembridge.com/blog-list.html)
20:44:16	55829/55829	---M--	200	added ('OK')	image/jpeg	etag:%22da15-5205112a81b40%22	http://template.accent.itembridge.com/images/portfolio/img/6.jpg	C:/My%20Web%20Sites/can%20website/template.accent.itembridge.com/images/portfolio/img/6.jpg	(from http://template.accent.itembridge.com/blog-list.html)
20:44:17	32001/32001	---M--	200	added ('OK')	text/html	etag:%227d01-5216ee1cd4a80%22	http://template.accent.itembridge.com/post-quotes.html	C:/My%20Web%20Sites/can%20website/template.accent.itembridge.com/post-quotes.html	(from http://template.accent.itembridge.com/blog-list.html)
20:44:18	31560/31560	---M--	200	added ('OK')	text/html	etag:%227b48-52339b537e300%22	http://template.accent.itembridge.com/default-post.html	C:/My%20Web%20Sites/can%20website/template.accent.itembridge.com/default-post.html	(from http://template.accent.itembridge.com/blog-list.html)
20:44:19	39461/39461	---M--	200	added ('OK')	image/jpeg	etag:%229a25-51fc372e13980%22	http://template.accent.itembridge.com/images/portfolio/img/22.jpg	C:/My%20Web%20Sites/can%20website/template.accent.itembridge.com/images/portfolio/img/22.jpg	(from http://template.accent.itembridge.com/blog-list.html)
20:44:19	5787/5787	---M--	200	added ('OK')	image/png	etag:%22169b-51e36c2dec580%22	http://template.accent.itembridge.com/images/blog/prev-post1.png	C:/My%20Web%20Sites/can%20website/template.accent.itembridge.com/images/blog/prev-post1.png	(from http://template.accent.itembridge.com/blog-list.html)
20:44:20	4241/4241	---M--	200	added ('OK')	image/png	etag:%221091-51e36c2dec580%22	http://template.accent.itembridge.com/images/blog/prev-post3.png	C:/My%20Web%20Sites/can%20website/template.accent.itembridge.com/images/blog/prev-post3.png	(from http://template.accent.itembridge.com/blog-list.html)
20:44:20	6254/6254	---M--	200	added ('OK')	image/png	etag:%22186e-51e36c2dec580%22	http://template.accent.itembridge.com/images/blog/prev-post2.png	C:/My%20Web%20Sites/can%20website/template.accent.itembridge.com/images/blog/prev-post2.png	(from http://template.accent.itembridge.com/blog-list.html)
20:44:22	7211/7211	---M--	200	added ('OK')	image/png	etag:%221c2b-51e36c2dec580%22	http://template.accent.itembridge.com/images/blog/prev-post4.png	C:/My%20Web%20Sites/can%20website/template.accent.itembridge.com/images/blog/prev-post4.png	(from http://template.accent.itembridge.com/blog-list.html)
20:44:25	19340/19340	---M--	200	added ('OK')	image/jpeg	etag:%224b8c-51fc372e13980%22	http://template.accent.itembridge.com/images/portfolio/img/12.jpg	C:/My%20Web%20Sites/can%20website/template.accent.itembridge.com/images/portfolio/img/12.jpg	(from http://template.accent.itembridge.com/blog-list-right.html)
20:44:26	2323/2323	---M--	200	added ('OK')	image/png	etag:%22913-51e36c2dec580%22	http://template.accent.itembridge.com/images/blog/avatar-default.png	C:/My%20Web%20Sites/can%20website/template.accent.itembridge.com/images/blog/avatar-default.png	(from http://template.accent.itembridge.com/post-image.html)
20:44:29	52478/52478	---M--	200	added ('OK')	image/jpeg	etag:%22ccfe-51fc372e13980%22	http://template.accent.itembridge.com/images/portfolio/img/8.jpg	C:/My%20Web%20Sites/can%20website/template.accent.itembridge.com/images/portfolio/img/8.jpg	(from http://template.accent.itembridge.com/blog-list-right.html)
20:44:30	4062/4062	---M--	200	added ('OK')	image/svg+xml	etag:%22fde-51e36c2dec580%22	http://template.accent.itembridge.com/images/promo/icons.svg	C:/My%20Web%20Sites/can%20website/template.accent.itembridge.com/images/promo/icons.svg	(from http://template.accent.itembridge.com/css/promo.css)
20:44:45	345194/345194	UR-M--	200	updated ('Partial%20Content')	image/png	etag:%225446a-51fc372e13980%22	http://template.accent.itembridge.com/images/like-theme.png	C:/My%20Web%20Sites/can%20website/template.accent.itembridge.com/images/like-theme.png	(from http://template.accent.itembridge.com/css/style.css)
20:45:01	481905/481905	UR-M--	200	updated ('Partial%20Content')	image/png	etag:%2275a71-52065404b0f80%22	http://template.accent.itembridge.com/images/team/t1.png	C:/My%20Web%20Sites/can%20website/template.accent.itembridge.com/images/team/t1.png	(from http://template.accent.itembridge.com/demo-2.html)
20:45:02	589592/589592	UR-M--	200	updated ('Partial%20Content')	image/png	etag:%228ff18-52065404b0f80%22	http://template.accent.itembridge.com/images/team/t2.png	C:/My%20Web%20Sites/can%20website/template.accent.itembridge.com/images/team/t2.png	(from http://template.accent.itembridge.com/demo-2.html)
20:45:22	600868/600868	UR-M--	200	updated ('Partial%20Content')	image/png	etag:%2292b24-52065404b0f80%22	http://template.accent.itembridge.com/images/team/t4.png	C:/My%20Web%20Sites/can%20website/template.accent.itembridge.com/images/team/t4.png	(from http://template.accent.itembridge.com/demo-2.html)
20:45:25	630847/630847	UR-M--	200	updated ('Partial%20Content')	image/png	etag:%229a03f-52065404b0f80%22	http://template.accent.itembridge.com/images/team/t3.png	C:/My%20Web%20Sites/can%20website/template.accent.itembridge.com/images/team/t3.png	(from http://template.accent.itembridge.com/demo-2.html)
20:45:51	451584/451584	UR-M--	200	updated ('Partial%20Content')	image/png	etag:%226e400-52065404b0f80%22	http://template.accent.itembridge.com/images/team/t6.png	C:/My%20Web%20Sites/can%20website/template.accent.itembridge.com/images/team/t6.png	(from http://template.accent.itembridge.com/demo-2.html)
20:45:54	623091/623091	UR-M--	200	updated ('Partial%20Content')	image/png	etag:%22981f3-52065404b0f80%22	http://template.accent.itembridge.com/images/team/t5.png	C:/My%20Web%20Sites/can%20website/template.accent.itembridge.com/images/team/t5.png	(from http://template.accent.itembridge.com/demo-2.html)
20:45:56	30070/30070	---M--	200	added ('OK')	image/jpeg	etag:%227576-52051247a7c00%22	http://template.accent.itembridge.com/images/orange/last-in-blog.jpg	C:/My%20Web%20Sites/can%20website/template.accent.itembridge.com/images/orange/last-in-blog.jpg	(from http://template.accent.itembridge.com/demo-5.html)
20:46:19	195759/195759	---M--	200	added ('OK')	image/jpeg	etag:%222fcaf-51e36c2dec580%22	http://template.accent.itembridge.com/images/slide/slide-2.jpg	C:/My%20Web%20Sites/can%20website/template.accent.itembridge.com/images/slide/slide-2.jpg	(from http://template.accent.itembridge.com/demo-7.html)
20:47:49	2490940/2490940	---M--	200	added ('OK')	video/webm	etag:%2226023c-51fde4bc5ac80%22	http://template.accent.itembridge.com/media/video9.webm	C:/My%20Web%20Sites/can%20website/template.accent.itembridge.com/media/video9.webm	(from http://template.accent.itembridge.com/demo-9.html)
20:48:05	2949755/2949755	---M--	200	added ('OK')	video/mp4	etag:%222d027b-51fde4bc5ac80%22	http://template.accent.itembridge.com/media/video9.mp4	C:/My%20Web%20Sites/can%20website/template.accent.itembridge.com/media/video9.mp4	(from http://template.accent.itembridge.com/demo-9.html)
